,event.duration,system.cpu.user.pct,system.cpu.total.pct,system.cpu.cores,system.cpu.idle.pct,system.cpu.system.pct,system.memory.total,system.memory.used.bytes,system.memory.used.pct,system.memory.actual.used.pct,system.memory.actual.used.bytes,system.memory.actual.free,system.memory.swap.total,system.memory.swap.used.bytes,system.memory.swap.used.pct,system.memory.swap.free,system.memory.free,system.process.cpu.total.value,system.process.cpu.total.pct,system.process.cpu.total.norm.pct,system.process.memory.rss.pct,system.process.memory.rss.bytes,system.process.memory.size,process.pid,process.ppid,system.socket.summary.tcp.all.established,system.socket.summary.tcp.all.close_wait,system.socket.summary.tcp.all.listening,system.socket.summary.tcp.all.count,system.socket.summary.tcp.all.time_wait,system.socket.summary.udp.all.count,system.socket.summary.all.listening,system.socket.summary.all.count,system.network.out.bytes,system.network.out.packets,system.network.in.bytes,system.network.in.packets,system.process.summary.total,system.process.summary.sleeping,system.process.summary.unknown,system.process.summary.running,system.filesystem.total,system.filesystem.available,system.filesystem.used.pct,system.filesystem.used.bytes,system.filesystem.free,system.fsstat.total_size.used,system.fsstat.total_size.total,system.fsstat.total_size.free,system.fsstat.count,system.uptime.duration.ms,metricset.period
,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum
PC-1,0.06148976688621032,0.11972770094607148,0.13112518290544595,0.14993099329305742,0.13826405197402913,0.13440038831373727,0.15001999036144034,0.15009368104533036,0.15009368358409209,0.15009368358409209,0.15009368104533036,0.1378106182437839,0.14983190845181565,0.14911266825923297,0.1487847366229879,0.1389429818259964,0.1378106182437839,0.14878816355408075,0.13079864908540192,0.13080139781017316,0.14732109106535451,0.14732068743655216,0.14770398294773948,0.14583287776776213,0.14302318964123903,0.12679668093174895,0.1085817042856987,0.14947630276403626,0.13514073401094479,0.06515971731844486,0.14938761598137015,0.14947630276403626,0.13867072684644602,0.14816281457908234,0.1405649849328897,0.12549386336208085,0.14082042305015283,0.14985927630379464,0.03030096387424416,0.14977606809574995,0.1498492869186393,0.14876266491598913,0.14888630786513032,0.14872156634592834,0.14872152336096348,0.14888630786513032,0.1490241359339887,0.14905724179943075,0.1491411823603774,0.14905724179943075,0.03666217115089615,0.14800869974963454
PC-2,0.4784792481349511,0.3321553116268087,0.2903344640883304,-0.03326428581558809,-0.23709724103659588,0.21094991413178815,-0.03720181256142382,-0.022175767368378053,-0.02217538898797115,-0.02217538898797115,-0.022175767368378053,-0.1372249273978809,-0.04198980385280708,-0.016488399125314995,-0.010526133632867349,-0.08657532826932178,-0.1372249273978809,-0.060050298528435915,0.24682904308341522,0.24681042060280775,0.013373349590225013,0.013386906855856176,0.018495400121175593,-0.05898520013655905,0.0068692087598851165,-0.09503147568117794,-0.014259442924052812,-0.04897950712031592,-0.07382309879418959,0.14227167532989266,-0.0388455597720256,-0.04897950712031592,-0.0697411324566142,-0.04474278422490244,-0.004918258470430292,0.058711594324965914,0.0031245125482096976,-0.03165453406028283,0.48177962733874735,-0.004113107440255617,-0.032217126637190854,-0.02235389203997079,-0.020336299186370494,-0.022735743723903065,-0.022736628330954724,-0.020336299186370494,-0.02670160495336655,-0.026203759916382238,-0.02358322723238471,-0.026203759916382238,0.051579438213241166,-0.029626201121812853
PC-3,0.13021738740109967,-0.2011760245305461,-0.11999591351786576,-0.019296592285308257,0.04884353029331583,-0.004633512735668777,-0.021915199836391126,-0.0010332255633489866,-0.0010330895326291795,-0.0010330895326291795,-0.0010332255633489866,-0.16324300448726478,-0.02954344095116263,0.060842987016242855,0.068282767784882,-0.19731808917890728,-0.16324300448726478,0.03332778835842008,-0.20899848630947776,-0.2089817662517957,0.0021931273101733913,0.0021816253462167644,-0.012409938520410174,0.02042676495352974,-0.07158063199665834,0.3269400421238122,-0.4606238407046391,0.05436908608635147,0.28709515153498283,0.32697960937902365,0.04748367019504601,0.05436908608635147,0.2566607984566593,0.07230041597828868,0.11208079104010521,-0.12734243087855468,0.09781941300033692,0.03530803731712092,0.2541686827707468,-0.005520568064898168,0.03554113730165163,-0.01633046575856757,-0.0029892167231959092,-0.018874582567454737,-0.018876783205856063,-0.0029892167231959092,-0.01630137629009783,-0.01364635388653754,0.0002534987373798209,-0.01364635388653754,0.18293824881874168,0.031755084538476315
